user_id,age,country,platform,daily_usage_minutes,content_type,engagement_score,mental_fatigue_level,date
2742,58,UK,YouTube,149,Stories,8.33,3,2023-04-25 05:00:00
2743,16,UK,TikTok,160,Posts,9.88,10,2023-04-25 06:00:00
2744,60,UK,YouTube,274,Reels,3.35,8,2023-04-25 07:00:00
2745,39,Australia,TikTok,166,Posts,1.62,3,2023-04-25 08:00:00
2746,50,Canada,X,116,Live,7.45,4,2023-04-25 09:00:00
2747,39,Brazil,YouTube,335,Live,9.8,6,2023-04-25 10:00:00
2748,32,Pakistan,TikTok,189,Posts,1.61,2,2023-04-25 11:00:00
2749,20,UK,X,209,Posts,4.6,7,2023-04-25 12:00:00
2750,35,USA,Facebook,101,Live,1.09,5,2023-04-25 13:00:00
2751,36,UK,X,59,Shorts,7.88,10,2023-04-25 14:00:00
2752,55,Brazil,X,121,Reels,9.51,5,2023-04-25 15:00:00
2753,46,Australia,Facebook,97,Stories,5.24,5,2023-04-25 16:00:00
2754,61,Pakistan,X,297,Posts,4.39,2,2023-04-25 17:00:00
2755,51,Germany,Facebook,208,Reels,9.12,10,2023-04-25 18:00:00
2756,26,Pakistan,Facebook,286,Stories,1.77,9,2023-04-25 19:00:00
2757,30,USA,Facebook,193,Stories,8.97,3,2023-04-25 20:00:00
2758,34,UK,TikTok,327,Posts,4.23,7,2023-04-25 21:00:00
2759,22,UK,YouTube,88,Shorts,5.81,5,2023-04-25 22:00:00
2760,43,India,TikTok,184,Shorts,5.52,10,2023-04-25 23:00:00
2761,58,Canada,Facebook,278,Reels,6.35,10,2023-04-26 00:00:00
2762,20,USA,YouTube,185,Reels,9.45,5,2023-04-26 01:00:00
2763,20,India,YouTube,185,Live,9.54,4,2023-04-26 02:00:00
2764,45,Pakistan,Facebook,287,Shorts,8.4,10,2023-04-26 03:00:00
2765,47,Germany,YouTube,291,Reels,2.32,6,2023-04-26 04:00:00
2766,23,Canada,YouTube,110,Live,3.67,7,2023-04-26 05:00:00
2767,25,USA,TikTok,133,Stories,5.13,7,2023-04-26 06:00:00
2768,53,UK,YouTube,266,Reels,9.1,8,2023-04-26 07:00:00
2769,62,Pakistan,Facebook,15,Live,5.45,5,2023-04-26 08:00:00
2770,47,USA,Instagram,166,Shorts,9.79,7,2023-04-26 09:00:00
2771,63,UK,Instagram,185,Stories,9.85,4,2023-04-26 10:00:00
2772,43,Brazil,Instagram,217,Reels,6.19,9,2023-04-26 11:00:00
2773,32,Canada,Facebook,278,Shorts,8.84,5,2023-04-26 12:00:00
2774,46,Brazil,Instagram,25,Stories,9.99,3,2023-04-26 13:00:00
2775,23,Brazil,TikTok,279,Posts,8.57,5,2023-04-26 14:00:00
2776,55,UK,Facebook,264,Shorts,6.74,9,2023-04-26 15:00:00
2777,40,Germany,Facebook,337,Posts,8.53,8,2023-04-26 16:00:00
2778,24,Pakistan,Facebook,120,Reels,1.29,1,2023-04-26 17:00:00
2779,17,Australia,YouTube,29,Live,6.53,5,2023-04-26 18:00:00
2780,30,UK,YouTube,337,Reels,2.56,6,2023-04-26 19:00:00
2781,18,Germany,YouTube,258,Shorts,1.6,10,2023-04-26 20:00:00
2782,64,Australia,X,215,Posts,8.98,2,2023-04-26 21:00:00
2783,51,Pakistan,TikTok,309,Posts,6.58,6,2023-04-26 22:00:00
2784,19,Brazil,Facebook,325,Stories,2.81,9,2023-04-26 23:00:00
2785,29,Canada,Facebook,343,Reels,4.17,4,2023-04-27 00:00:00
2786,56,Canada,YouTube,261,Reels,9.75,3,2023-04-27 01:00:00
2787,56,Pakistan,Facebook,172,Shorts,8.69,9,2023-04-27 02:00:00
2788,40,Pakistan,Facebook,341,Posts,0.65,2,2023-04-27 03:00:00
2789,25,USA,Instagram,25,Shorts,9.81,9,2023-04-27 04:00:00
2790,36,Germany,Facebook,90,Shorts,4.0,10,2023-04-27 05:00:00
2791,51,Brazil,X,19,Posts,7.11,2,2023-04-27 06:00:00
2792,27,Germany,YouTube,54,Shorts,7.27,10,2023-04-27 07:00:00
2793,42,Pakistan,TikTok,308,Posts,9.16,3,2023-04-27 08:00:00
2794,55,India,TikTok,309,Shorts,8.91,7,2023-04-27 09:00:00
2795,17,India,Instagram,200,Live,3.18,2,2023-04-27 10:00:00
2796,28,Australia,TikTok,305,Shorts,6.61,1,2023-04-27 11:00:00
2797,47,Australia,TikTok,292,Shorts,4.24,9,2023-04-27 12:00:00
2798,46,India,YouTube,249,Live,5.49,6,2023-04-27 13:00:00
2799,31,Pakistan,YouTube,357,Reels,5.77,9,2023-04-27 14:00:00
2800,47,Pakistan,X,205,Posts,4.27,3,2023-04-27 15:00:00
2801,47,Australia,Instagram,197,Stories,4.91,3,2023-04-27 16:00:00
2802,49,UK,TikTok,340,Live,2.48,10,2023-04-27 17:00:00
2803,26,Pakistan,X,150,Reels,6.27,3,2023-04-27 18:00:00
2804,25,India,Instagram,314,Shorts,7.71,2,2023-04-27 19:00:00
2805,30,Germany,TikTok,131,Reels,4.58,6,2023-04-27 20:00:00
2806,32,Pakistan,TikTok,179,Live,9.79,3,2023-04-27 21:00:00
2807,55,Brazil,YouTube,138,Shorts,1.04,5,2023-04-27 22:00:00
2808,33,Pakistan,Facebook,70,Reels,6.1,5,2023-04-27 23:00:00
2809,24,UK,Instagram,283,Stories,6.04,10,2023-04-28 00:00:00
2810,40,Australia,TikTok,250,Posts,0.84,3,2023-04-28 01:00:00
2811,55,Pakistan,Instagram,241,Posts,2.63,3,2023-04-28 02:00:00
2812,29,Canada,X,175,Live,9.1,1,2023-04-28 03:00:00
2813,40,USA,X,55,Shorts,5.67,6,2023-04-28 04:00:00
2814,37,India,Facebook,332,Shorts,4.65,3,2023-04-28 05:00:00
2815,45,Brazil,TikTok,157,Posts,4.45,1,2023-04-28 06:00:00
2816,35,Brazil,YouTube,84,Reels,8.94,10,2023-04-28 07:00:00
2817,36,Brazil,TikTok,149,Shorts,3.99,9,2023-04-28 08:00:00
2818,59,Canada,Instagram,278,Stories,8.66,1,2023-04-28 09:00:00
2819,47,Brazil,X,159,Stories,3.44,5,2023-04-28 10:00:00
2820,61,Brazil,Instagram,341,Shorts,5.55,5,2023-04-28 11:00:00
2821,64,Australia,Facebook,329,Shorts,1.87,2,2023-04-28 12:00:00
2822,36,Germany,X,340,Posts,8.34,1,2023-04-28 13:00:00
2823,50,USA,YouTube,147,Live,7.49,6,2023-04-28 14:00:00
2824,47,Canada,X,302,Posts,5.54,7,2023-04-28 15:00:00
2825,45,USA,TikTok,38,Live,0.75,9,2023-04-28 16:00:00
2826,54,India,TikTok,308,Stories,5.07,8,2023-04-28 17:00:00
2827,64,Australia,X,243,Live,2.64,10,2023-04-28 18:00:00
2828,27,Pakistan,Facebook,142,Posts,4.43,3,2023-04-28 19:00:00
2829,56,Germany,TikTok,258,Shorts,8.64,9,2023-04-28 20:00:00
2830,62,Australia,TikTok,9,Live,7.81,1,2023-04-28 21:00:00
2831,33,USA,YouTube,180,Posts,2.8,6,2023-04-28 22:00:00
2832,36,Canada,X,218,Stories,9.86,10,2023-04-28 23:00:00
2833,28,India,TikTok,27,Live,9.08,2,2023-04-29 00:00:00
2834,36,India,Facebook,322,Stories,5.52,10,2023-04-29 01:00:00
2835,23,Australia,Instagram,17,Stories,5.54,9,2023-04-29 02:00:00
2836,61,Pakistan,X,245,Reels,9.06,9,2023-04-29 03:00:00
2837,55,Canada,YouTube,280,Live,6.54,8,2023-04-29 04:00:00
2838,61,Pakistan,TikTok,96,Posts,5.6,7,2023-04-29 05:00:00
2839,22,Pakistan,Facebook,112,Live,7.62,6,2023-04-29 06:00:00
2840,38,Brazil,X,233,Live,2.73,2,2023-04-29 07:00:00
2841,59,Canada,Facebook,156,Stories,8.84,4,2023-04-29 08:00:00
2842,47,USA,Facebook,112,Stories,5.55,10,2023-04-29 09:00:00
2843,26,Australia,YouTube,293,Stories,6.23,7,2023-04-29 10:00:00
2844,37,Australia,X,180,Stories,1.35,6,2023-04-29 11:00:00
2845,37,Brazil,TikTok,324,Posts,3.44,9,2023-04-29 12:00:00
2846,58,UK,YouTube,290,Shorts,4.55,5,2023-04-29 13:00:00
2847,40,Australia,TikTok,333,Reels,4.43,6,2023-04-29 14:00:00
2848,37,India,Instagram,245,Stories,7.89,10,2023-04-29 15:00:00
2849,43,USA,Facebook,149,Stories,3.18,6,2023-04-29 16:00:00
2850,44,Canada,Instagram,18,Reels,2.23,8,2023-04-29 17:00:00
2851,28,Australia,Facebook,279,Stories,6.03,8,2023-04-29 18:00:00
2852,33,USA,YouTube,75,Shorts,6.34,6,2023-04-29 19:00:00
2853,17,Brazil,TikTok,319,Live,1.66,8,2023-04-29 20:00:00
2854,44,Australia,TikTok,199,Reels,0.52,7,2023-04-29 21:00:00
2855,36,Canada,YouTube,357,Posts,9.22,1,2023-04-29 22:00:00
2856,30,Germany,X,304,Reels,1.26,5,2023-04-29 23:00:00
2857,42,Canada,Instagram,15,Shorts,9.03,10,2023-04-30 00:00:00
2858,46,Canada,Instagram,110,Posts,4.29,10,2023-04-30 01:00:00
2859,30,Canada,TikTok,262,Live,6.7,10,2023-04-30 02:00:00
2860,38,Australia,TikTok,200,Stories,2.26,5,2023-04-30 03:00:00
2861,39,UK,TikTok,149,Reels,8.33,10,2023-04-30 04:00:00
2862,59,Canada,YouTube,224,Posts,2.21,9,2023-04-30 05:00:00
2863,28,Brazil,X,354,Reels,4.17,7,2023-04-30 06:00:00
2864,37,India,Instagram,178,Live,2.76,7,2023-04-30 07:00:00
2865,58,India,Facebook,220,Reels,8.46,10,2023-04-30 08:00:00
2866,52,Brazil,YouTube,97,Posts,8.65,2,2023-04-30 09:00:00
2867,48,USA,Instagram,264,Shorts,4.03,8,2023-04-30 10:00:00
2868,18,UK,X,67,Posts,3.42,3,2023-04-30 11:00:00
2869,34,USA,YouTube,33,Reels,7.85,9,2023-04-30 12:00:00
2870,38,Brazil,Instagram,279,Live,8.85,6,2023-04-30 13:00:00
2871,44,India,YouTube,351,Stories,6.43,9,2023-04-30 14:00:00
2872,45,Pakistan,Instagram,289,Stories,9.31,9,2023-04-30 15:00:00
2873,54,India,Instagram,74,Live,4.14,7,2023-04-30 16:00:00
2874,59,Germany,X,283,Reels,1.94,10,2023-04-30 17:00:00
2875,62,Canada,Facebook,235,Live,2.21,8,2023-04-30 18:00:00
2876,40,Pakistan,X,306,Reels,6.86,2,2023-04-30 19:00:00
2877,52,India,Instagram,259,Posts,4.37,5,2023-04-30 20:00:00
2878,62,Australia,YouTube,176,Shorts,1.98,3,2023-04-30 21:00:00
2879,23,Australia,X,184,Reels,3.28,1,2023-04-30 22:00:00
2880,57,USA,Facebook,268,Stories,5.54,6,2023-04-30 23:00:00
2881,31,Pakistan,Instagram,187,Stories,1.65,9,2023-05-01 00:00:00
2882,23,USA,X,326,Shorts,0.53,2,2023-05-01 01:00:00
2883,16,Canada,X,209,Reels,9.21,9,2023-05-01 02:00:00
2884,59,Canada,X,253,Shorts,3.4,8,2023-05-01 03:00:00
2885,20,Germany,X,217,Posts,2.6,9,2023-05-01 04:00:00
2886,18,Brazil,YouTube,163,Shorts,7.14,5,2023-05-01 05:00:00
2887,16,Brazil,Facebook,104,Posts,8.61,2,2023-05-01 06:00:00
2888,19,UK,Facebook,321,Stories,6.51,10,2023-05-01 07:00:00
2889,55,USA,Instagram,116,Posts,2.92,10,2023-05-01 08:00:00
2890,50,Canada,TikTok,312,Reels,8.69,6,2023-05-01 09:00:00
2891,47,Brazil,YouTube,170,Reels,5.35,7,2023-05-01 10:00:00
2892,57,USA,Instagram,40,Reels,4.12,3,2023-05-01 11:00:00
2893,49,Canada,Instagram,116,Reels,6.24,6,2023-05-01 12:00:00
2894,58,India,X,91,Live,7.16,6,2023-05-01 13:00:00
2895,40,USA,TikTok,187,Posts,6.14,8,2023-05-01 14:00:00
2896,25,India,TikTok,89,Reels,9.24,1,2023-05-01 15:00:00
2897,36,USA,YouTube,273,Shorts,6.47,4,2023-05-01 16:00:00
2898,61,UK,TikTok,169,Shorts,8.85,1,2023-05-01 17:00:00
2899,54,Germany,Instagram,307,Live,6.08,8,2023-05-01 18:00:00
2900,42,Australia,TikTok,94,Posts,3.63,2,2023-05-01 19:00:00
2901,42,Brazil,TikTok,242,Posts,5.56,8,2023-05-01 20:00:00
2902,17,Australia,Facebook,26,Posts,1.32,3,2023-05-01 21:00:00
2903,56,Australia,Instagram,171,Live,2.69,8,2023-05-01 22:00:00
2904,63,India,TikTok,219,Posts,7.78,6,2023-05-01 23:00:00
2905,28,Pakistan,TikTok,62,Posts,6.78,1,2023-05-02 00:00:00
2906,24,Canada,X,34,Reels,2.08,7,2023-05-02 01:00:00
2907,51,Australia,TikTok,110,Posts,4.66,7,2023-05-02 02:00:00
2908,37,UK,TikTok,334,Reels,1.85,6,2023-05-02 03:00:00
2909,57,Australia,Facebook,171,Reels,8.63,1,2023-05-02 04:00:00
2910,41,USA,Instagram,354,Posts,1.54,5,2023-05-02 05:00:00
2911,27,India,YouTube,158,Shorts,6.72,1,2023-05-02 06:00:00
2912,32,Pakistan,Instagram,331,Stories,6.27,1,2023-05-02 07:00:00
2913,29,USA,X,11,Shorts,4.99,6,2023-05-02 08:00:00
2914,29,Pakistan,Instagram,201,Posts,3.14,8,2023-05-02 09:00:00
2915,49,USA,TikTok,325,Posts,4.34,1,2023-05-02 10:00:00
2916,35,USA,X,50,Shorts,8.16,2,2023-05-02 11:00:00
2917,26,Brazil,Instagram,22,Posts,7.73,5,2023-05-02 12:00:00
2918,31,Germany,X,157,Reels,7.52,8,2023-05-02 13:00:00
2919,46,Germany,YouTube,268,Live,7.62,4,2023-05-02 14:00:00
2920,21,Canada,Instagram,78,Posts,1.87,5,2023-05-02 15:00:00
2921,34,India,TikTok,149,Posts,1.44,10,2023-05-02 16:00:00
2922,52,UK,X,106,Shorts,8.68,5,2023-05-02 17:00:00
2923,19,UK,Facebook,339,Reels,8.45,3,2023-05-02 18:00:00
2924,62,UK,X,339,Shorts,6.97,6,2023-05-02 19:00:00
2925,19,Brazil,Facebook,125,Shorts,6.26,5,2023-05-02 20:00:00
2926,35,USA,TikTok,180,Posts,3.99,2,2023-05-02 21:00:00
2927,25,Germany,YouTube,67,Reels,2.63,10,2023-05-02 22:00:00
2928,39,India,Facebook,300,Posts,6.84,4,2023-05-02 23:00:00
2929,50,USA,YouTube,88,Posts,9.17,4,2023-05-03 00:00:00
2930,41,Pakistan,X,19,Posts,4.65,7,2023-05-03 01:00:00
2931,52,Germany,TikTok,359,Posts,3.38,7,2023-05-03 02:00:00
2932,53,Germany,Facebook,138,Live,3.07,9,2023-05-03 03:00:00
2933,36,Australia,X,125,Stories,0.73,10,2023-05-03 04:00:00
2934,55,Australia,Instagram,323,Reels,5.44,2,2023-05-03 05:00:00
2935,54,Brazil,X,132,Live,9.89,6,2023-05-03 06:00:00
2936,36,India,YouTube,292,Stories,8.24,2,2023-05-03 07:00:00
2937,25,Pakistan,TikTok,305,Stories,9.03,9,2023-05-03 08:00:00
2938,53,India,TikTok,184,Stories,6.4,2,2023-05-03 09:00:00
2939,61,India,X,86,Live,5.07,6,2023-05-03 10:00:00
2940,19,Brazil,Instagram,17,Reels,9.91,8,2023-05-03 11:00:00
2941,60,Brazil,YouTube,28,Shorts,4.75,6,2023-05-03 12:00:00
2942,35,USA,X,172,Stories,9.21,3,2023-05-03 13:00:00
2943,32,Canada,X,274,Shorts,7.74,5,2023-05-03 14:00:00
2944,22,Brazil,TikTok,74,Shorts,3.64,4,2023-05-03 15:00:00
2945,19,India,YouTube,322,Posts,5.28,1,2023-05-03 16:00:00
2946,44,Australia,Instagram,93,Shorts,4.15,5,2023-05-03 17:00:00
2947,29,Canada,TikTok,193,Posts,1.79,10,2023-05-03 18:00:00
2948,18,USA,X,261,Reels,3.89,5,2023-05-03 19:00:00
2949,39,Canada,TikTok,221,Reels,8.95,7,2023-05-03 20:00:00
2950,52,UK,TikTok,36,Posts,7.65,7,2023-05-03 21:00:00
2951,31,Pakistan,Facebook,145,Reels,3.14,2,2023-05-03 22:00:00
2952,19,Canada,TikTok,165,Stories,4.0,4,2023-05-03 23:00:00
2953,39,India,TikTok,36,Reels,6.36,1,2023-05-04 00:00:00
2954,49,USA,YouTube,316,Posts,4.45,5,2023-05-04 01:00:00
2955,45,Pakistan,TikTok,156,Stories,5.28,5,2023-05-04 02:00:00
2956,33,India,Instagram,351,Shorts,7.13,4,2023-05-04 03:00:00
2957,34,Pakistan,X,264,Shorts,4.94,10,2023-05-04 04:00:00
2958,46,Australia,YouTube,220,Shorts,2.31,7,2023-05-04 05:00:00
2959,34,UK,TikTok,283,Posts,5.45,6,2023-05-04 06:00:00
2960,64,Australia,Instagram,289,Shorts,3.88,10,2023-05-04 07:00:00
2961,61,India,X,102,Reels,3.26,3,2023-05-04 08:00:00
2962,34,India,YouTube,34,Shorts,3.62,2,2023-05-04 09:00:00
2963,37,India,Instagram,94,Live,4.67,4,2023-05-04 10:00:00
2964,39,Germany,TikTok,152,Live,8.92,9,2023-05-04 11:00:00
2965,60,UK,Facebook,148,Shorts,7.47,10,2023-05-04 12:00:00
2966,27,Pakistan,Facebook,71,Shorts,6.84,5,2023-05-04 13:00:00
2967,45,Brazil,YouTube,62,Live,4.98,1,2023-05-04 14:00:00
2968,53,India,Instagram,285,Shorts,0.52,3,2023-05-04 15:00:00
2969,46,India,X,283,Stories,3.74,9,2023-05-04 16:00:00
2970,51,Pakistan,Instagram,240,Live,8.23,7,2023-05-04 17:00:00
2971,34,Brazil,Facebook,357,Posts,4.19,3,2023-05-04 18:00:00
2972,63,Australia,YouTube,132,Live,5.86,1,2023-05-04 19:00:00
2973,60,Australia,TikTok,341,Reels,2.45,4,2023-05-04 20:00:00
2974,51,India,Instagram,213,Stories,9.2,9,2023-05-04 21:00:00
2975,45,USA,Facebook,190,Posts,9.27,7,2023-05-04 22:00:00
2976,64,Germany,X,173,Shorts,1.89,5,2023-05-04 23:00:00
2977,48,Australia,YouTube,176,Reels,7.38,6,2023-05-05 00:00:00
2978,33,USA,TikTok,264,Reels,1.21,1,2023-05-05 01:00:00
2979,64,Germany,Instagram,209,Stories,6.19,7,2023-05-05 02:00:00
2980,43,India,X,139,Posts,2.2,5,2023-05-05 03:00:00
2981,62,UK,TikTok,50,Reels,1.88,7,2023-05-05 04:00:00
2982,26,Canada,Facebook,13,Posts,0.54,5,2023-05-05 05:00:00
2983,60,Canada,Facebook,165,Posts,9.44,5,2023-05-05 06:00:00
2984,48,India,X,293,Reels,8.38,3,2023-05-05 07:00:00
2985,32,Australia,Facebook,344,Posts,1.24,5,2023-05-05 08:00:00
2986,21,USA,YouTube,325,Stories,6.19,8,2023-05-05 09:00:00
2987,19,UK,X,110,Reels,2.71,8,2023-05-05 10:00:00
2988,35,Pakistan,Facebook,294,Stories,3.01,2,2023-05-05 11:00:00
2989,63,Germany,Instagram,345,Stories,8.8,1,2023-05-05 12:00:00
2990,62,India,Facebook,92,Posts,1.59,2,2023-05-05 13:00:00
2991,42,UK,YouTube,196,Posts,6.21,7,2023-05-05 14:00:00
2992,30,Brazil,TikTok,157,Reels,4.31,3,2023-05-05 15:00:00
2993,21,UK,TikTok,315,Shorts,2.31,8,2023-05-05 16:00:00
2994,62,Australia,Facebook,141,Reels,4.79,4,2023-05-05 17:00:00
2995,29,Brazil,TikTok,277,Stories,9.43,10,2023-05-05 18:00:00
2996,26,Germany,Facebook,153,Posts,7.93,10,2023-05-05 19:00:00
2997,54,Brazil,YouTube,192,Stories,1.76,8,2023-05-05 20:00:00
2998,24,UK,TikTok,145,Live,8.57,2,2023-05-05 21:00:00
2999,41,Australia,Instagram,135,Live,9.41,5,2023-05-05 22:00:00
3000,31,Brazil,Facebook,8,Stories,3.13,6,2023-05-05 23:00:00
3001,20,USA,TikTok,267,Shorts,3.67,1,2023-05-06 00:00:00
3002,25,Australia,YouTube,30,Shorts,1.7,1,2023-05-06 01:00:00
3003,18,USA,YouTube,28,Reels,3.78,9,2023-05-06 02:00:00
3004,28,USA,Instagram,270,Reels,6.89,5,2023-05-06 03:00:00
3005,58,Brazil,YouTube,233,Reels,3.09,4,2023-05-06 04:00:00
3006,64,Brazil,YouTube,273,Posts,0.56,1,2023-05-06 05:00:00
3007,45,Pakistan,TikTok,129,Shorts,3.72,3,2023-05-06 06:00:00
3008,60,Pakistan,Facebook,176,Stories,4.81,4,2023-05-06 07:00:00
3009,21,UK,X,238,Live,5.88,5,2023-05-06 08:00:00
3010,32,Australia,YouTube,299,Shorts,7.0,10,2023-05-06 09:00:00
3011,60,Pakistan,YouTube,279,Shorts,1.09,5,2023-05-06 10:00:00
3012,34,USA,X,80,Shorts,4.96,10,2023-05-06 11:00:00
3013,57,Pakistan,YouTube,312,Reels,3.03,8,2023-05-06 12:00:00
3014,50,Germany,TikTok,218,Posts,9.51,3,2023-05-06 13:00:00
3015,61,UK,TikTok,162,Stories,3.92,7,2023-05-06 14:00:00
3016,41,Australia,X,306,Reels,1.45,6,2023-05-06 15:00:00
3017,20,Australia,YouTube,208,Posts,0.89,10,2023-05-06 16:00:00
3018,44,Canada,YouTube,153,Shorts,3.02,10,2023-05-06 17:00:00
3019,52,Australia,Facebook,79,Posts,2.2,10,2023-05-06 18:00:00
3020,35,UK,YouTube,233,Reels,6.67,6,2023-05-06 19:00:00
3021,64,Germany,TikTok,308,Shorts,8.55,10,2023-05-06 20:00:00
3022,36,Australia,Instagram,66,Reels,3.47,9,2023-05-06 21:00:00
3023,25,Canada,Instagram,62,Stories,5.99,7,2023-05-06 22:00:00
3024,20,UK,Instagram,278,Shorts,7.44,7,2023-05-06 23:00:00
3025,51,USA,Instagram,112,Posts,4.29,1,2023-05-07 00:00:00
3026,21,India,YouTube,191,Reels,1.13,1,2023-05-07 01:00:00
3027,41,India,YouTube,233,Live,2.68,9,2023-05-07 02:00:00
3028,19,USA,Facebook,52,Posts,8.89,9,2023-05-07 03:00:00
3029,54,Pakistan,YouTube,323,Posts,8.33,10,2023-05-07 04:00:00
3030,54,Australia,Instagram,272,Shorts,1.32,3,2023-05-07 05:00:00
3031,50,Brazil,X,219,Posts,2.63,8,2023-05-07 06:00:00
3032,16,India,X,294,Reels,7.81,9,2023-05-07 07:00:00
3033,39,Pakistan,TikTok,258,Live,5.12,1,2023-05-07 08:00:00
3034,51,India,TikTok,91,Stories,7.72,3,2023-05-07 09:00:00
3035,21,USA,YouTube,185,Live,2.51,6,2023-05-07 10:00:00
3036,56,Australia,X,29,Reels,9.55,4,2023-05-07 11:00:00
3037,61,Australia,Instagram,226,Shorts,7.94,8,2023-05-07 12:00:00
3038,59,Pakistan,Instagram,53,Reels,2.38,9,2023-05-07 13:00:00
3039,46,USA,Instagram,338,Posts,5.81,7,2023-05-07 14:00:00
3040,35,Pakistan,YouTube,179,Shorts,1.57,1,2023-05-07 15:00:00
3041,39,Australia,YouTube,315,Stories,3.93,2,2023-05-07 16:00:00
3042,40,Brazil,Facebook,278,Stories,6.77,1,2023-05-07 17:00:00
3043,51,Australia,Instagram,39,Reels,3.64,9,2023-05-07 18:00:00
3044,36,UK,Instagram,221,Posts,6.74,4,2023-05-07 19:00:00
3045,45,Brazil,YouTube,213,Stories,2.83,10,2023-05-07 20:00:00
3046,39,Pakistan,YouTube,164,Live,7.35,8,2023-05-07 21:00:00
3047,59,UK,Facebook,11,Shorts,3.92,5,2023-05-07 22:00:00
3048,57,USA,Facebook,273,Live,8.01,5,2023-05-07 23:00:00
3049,45,Germany,TikTok,130,Stories,1.8,5,2023-05-08 00:00:00
3050,37,India,X,329,Stories,3.94,5,2023-05-08 01:00:00
3051,43,UK,Instagram,94,Reels,4.91,3,2023-05-08 02:00:00
3052,22,India,Instagram,46,Reels,4.53,6,2023-05-08 03:00:00
3053,50,Canada,Facebook,163,Shorts,4.61,1,2023-05-08 04:00:00
3054,43,USA,Facebook,206,Reels,4.73,8,2023-05-08 05:00:00
3055,29,Germany,TikTok,286,Posts,9.89,4,2023-05-08 06:00:00
3056,25,Canada,X,336,Shorts,2.33,6,2023-05-08 07:00:00
3057,31,Canada,TikTok,292,Posts,7.8,2,2023-05-08 08:00:00
3058,31,Australia,X,95,Reels,5.74,2,2023-05-08 09:00:00
3059,46,Canada,Instagram,129,Shorts,4.43,8,2023-05-08 10:00:00
3060,57,USA,TikTok,130,Stories,6.52,1,2023-05-08 11:00:00
3061,40,UK,Facebook,56,Live,8.61,8,2023-05-08 12:00:00
3062,28,USA,TikTok,107,Stories,4.93,10,2023-05-08 13:00:00
3063,21,UK,TikTok,191,Posts,8.72,10,2023-05-08 14:00:00
3064,59,Canada,Instagram,209,Stories,1.39,1,2023-05-08 15:00:00
3065,24,Canada,Facebook,18,Stories,6.7,9,2023-05-08 16:00:00
3066,60,Brazil,Facebook,108,Live,3.67,1,2023-05-08 17:00:00
3067,51,Germany,YouTube,121,Live,4.17,4,2023-05-08 18:00:00
3068,58,UK,YouTube,308,Stories,5.92,9,2023-05-08 19:00:00
3069,35,Canada,YouTube,97,Live,5.06,1,2023-05-08 20:00:00
3070,33,Australia,Instagram,148,Stories,4.13,9,2023-05-08 21:00:00
3071,58,Brazil,TikTok,114,Shorts,3.43,8,2023-05-08 22:00:00
3072,36,India,Facebook,167,Stories,6.37,5,2023-05-08 23:00:00
3073,19,Brazil,Facebook,57,Reels,5.3,6,2023-05-09 00:00:00
3074,48,Germany,TikTok,7,Live,3.57,5,2023-05-09 01:00:00
3075,42,USA,Facebook,72,Live,2.45,4,2023-05-09 02:00:00
3076,22,Germany,TikTok,250,Posts,7.86,10,2023-05-09 03:00:00
3077,21,India,Instagram,142,Posts,8.1,4,2023-05-09 04:00:00
3078,30,Brazil,Instagram,312,Reels,2.53,10,2023-05-09 05:00:00
3079,33,UK,Instagram,356,Live,2.99,8,2023-05-09 06:00:00
3080,47,USA,TikTok,291,Live,2.77,8,2023-05-09 07:00:00
3081,26,USA,TikTok,70,Posts,8.9,9,2023-05-09 08:00:00
3082,35,UK,X,351,Posts,7.85,3,2023-05-09 09:00:00
3083,39,Pakistan,Facebook,329,Stories,1.21,10,2023-05-09 10:00:00
3084,30,Pakistan,Facebook,159,Live,8.41,8,2023-05-09 11:00:00
3085,63,Germany,X,91,Live,0.85,3,2023-05-09 12:00:00
3086,22,Canada,X,37,Stories,2.91,2,2023-05-09 13:00:00
3087,36,Pakistan,Instagram,72,Live,9.23,2,2023-05-09 14:00:00
3088,57,Germany,X,191,Reels,8.71,9,2023-05-09 15:00:00
3089,41,Pakistan,TikTok,196,Posts,7.92,4,2023-05-09 16:00:00
3090,59,India,YouTube,217,Posts,4.85,5,2023-05-09 17:00:00
3091,29,Australia,TikTok,92,Posts,3.55,2,2023-05-09 18:00:00
3092,52,Canada,X,355,Shorts,8.87,9,2023-05-09 19:00:00
3093,36,Germany,Facebook,112,Reels,6.74,7,2023-05-09 20:00:00
3094,33,Australia,TikTok,244,Reels,3.31,3,2023-05-09 21:00:00
3095,20,Australia,Facebook,220,Stories,4.9,6,2023-05-09 22:00:00
3096,18,Brazil,TikTok,181,Shorts,8.87,7,2023-05-09 23:00:00
3097,38,Pakistan,Facebook,57,Live,9.08,6,2023-05-10 00:00:00
3098,41,Brazil,TikTok,334,Reels,6.76,10,2023-05-10 01:00:00
3099,52,UK,Facebook,53,Shorts,7.46,10,2023-05-10 02:00:00
3100,39,India,YouTube,118,Shorts,0.87,6,2023-05-10 03:00:00
3101,64,India,Instagram,99,Reels,6.24,8,2023-05-10 04:00:00
3102,34,India,TikTok,29,Stories,7.05,8,2023-05-10 05:00:00
3103,40,Canada,YouTube,136,Shorts,0.69,5,2023-05-10 06:00:00
3104,36,USA,Instagram,183,Posts,8.52,4,2023-05-10 07:00:00
